id_paper,titulo,autores,year,journal,doi,url,abstract,fuente
SRC_196,"Physical Examination of Anus, Rectum and Genitals","Yi Liu, Rui Zeng",2019,Handbook of Clinical Diagnostics,10.1007/978-981-13-7677-1_47,https://doi.org/10.1007/978-981-13-7677-1_47,,crossref
SRC_197,"NASA Global Daily Downscaled Projections, CMIP6","Bridget Thrasher, Weile Wang, Andrew Michaelis, Forrest Melton, Tsengdar Lee, Ramakrishna Nemani",2022,Scientific Data,10.1038/s41597-022-01393-4,https://doi.org/10.1038/s41597-022-01393-4,"<jats:title>Abstract</jats:title><jats:p>We describe the latest version of the NASA Earth Exchange Global Daily Downscaled Projections (NEX-GDDP-CMIP6). The archive contains downscaled historical and future projections for 1950–2100 based on output from Phase 6 of the Climate Model Intercomparison Project (CMIP6). The downscaled products were produced using a daily variant of the monthly bias correction/spatial disaggregation (BCSD) method and are at 1/4-degree horizontal resolution. Currently, eight variables from five CMIP6 experiments (historical, SSP126, SSP245, SSP370, and SSP585) are provided as procurable from thirty-five global climate models.</jats:p>",crossref
SRC_198,Investigating the Effects of Point Source Injection Strategies on KMTNet Real/Bogus Classification,"Dongjin Lee, Gregory S. H. Paek, Seo-Won Chang, Changwan Kim, Mankeun Jeong, Hongjae Moon, Seong-Heon Lee, Jae-Hun Jung, Myungshin Im",2025,The Astronomical Journal,10.3847/1538-3881/ae11a4,https://doi.org/10.3847/1538-3881/ae11a4,"<jats:title>Abstract</jats:title>
                  <jats:p>
                    Recently, machine learning-based
                    <jats:monospace>real</jats:monospace>
                    /
                    <jats:monospace>bogus</jats:monospace>
                    (RB) classifiers have demonstrated effectiveness in filtering out artifacts and identifying genuine transients in real-time astronomical surveys. However, the rarity of transient events and the extensive human labeling required for a large number of samples pose significant challenges in constructing training data sets for RB classification. Given these challenges, point source injection techniques, which inject simulated point sources into optical images, provide a promising solution. This paper presents the first detailed comparison of different point source injection strategies and their effects on classification performance within a simulation-to-reality framework. To this end, we first construct various training data sets based on random injection (RI), near galaxy injection (NGI), and a combined approach by using the Korea Microlensing Telescope Network data sets. Subsequently, we train convolutional neural networks on simulated cutout samples and evaluate them on real, imbalanced data sets from gravitational wave follow-up observations for GW190814 and S230518h. Extensive experimental results show that RI excels at asteroid detection and bogus filtering but underperforms on transients occurring near galaxies (e.g., supernovae). In contrast, NGI is effective for detecting transients near galaxies but tends to misclassify variable stars as transients, resulting in a high false positive rate. The combined approach effectively handles these trade-offs, thereby balancing between detection rate and false positive rate. Our results emphasize the importance of point source injection strategy in developing robust RB classifiers for transient (or multimessenger) follow-up campaigns.
                  </jats:p>",crossref
SRC_199,News at a glance,,2020,Science,10.1126/science.367.6482.1058,https://ui.adsabs.harvard.edu/abs/2020Sci...367.1058./abstract,"In science news around the world, the novel coronavirus starts to knock out scientific meetings, NASA's Wide Field Infrared Survey Telescope wins approval to start construction, Earth gets a new (though likely temporary) minimoon, and pioneering theoretical physicist and futurist Freeman Dyson dies at 96. Also, Canada steps up safeguards for right whales, wind power surpasses hydropower in the United States, and a U.S. federal court rules that government agencies must publicize 10 years of missing clinical trial data. Plus, amphibians that glow under ultraviolet light, extending the life of ""space junk"" satellites, the National Science Foundation's new ""Oscars"" of science, and doing science when English is not your first language.",nasa_ads
SRC_200,A crisis in the NASA space and Earth sciences programme NASA Space and Earth Sciences Committee,NASA Space and Earth Sciences Commi,1987,Space Policy,10.1016/0265-9646(87)90126-3,https://doi.org/10.1016/0265-9646(87)90126-3,,crossref
SRC_201,The structure of the proteins of Camp Hill virus.,Sunil Thomas,2025,PloS one,10.1371/journal.pone.0331836,https://pubmed.ncbi.nlm.nih.gov/41124190/,"Camp Hill virus (CHV), a newly identified henipavirus, was recently discovered in northern short-tailed shrews in Camp Hill, Alabama. This marks a significant event as it is the first henipavirus ever reported in North America. The significance of henipaviruses lies in their ability to cause severe and often fatal diseases, such as encephalitis and respiratory illness, with a high mortality rate in both humans and animals. The emergence of new henipavirus strains, like CHV, amplifies concerns about the possibility of future zoonotic spillovers-where diseases are transmitted from animals to humans. Because henipaviruses can be highly contagious and have no specific antiviral treatment, their emergence poses a potential threat to public health. The major proteins of CHV include attachment glycoprotein, fusion protein, X protein, C protein, matrix protein, nucleocapsid protein, phosphoprotein, and RNA polymerase. In our study, we focused on determining the three-dimensional structure of these major proteins, providing crucial insights into how they function at the molecular level. Understanding the precise structure of these proteins is vital, as it can inform efforts to block the virus's ability to infect cells. Proteomic analysis confirmed that the proteins of CHV is similar to the proteins of Sollieres shrew parahenipa virus, Ninorex virus, Melian virus, Lechodon virus and Langya virus. We identified the B-cell and T-cell epitopes of these proteins. By characterizing these epitopes, our research contributes to the design of targeted vaccines that could stimulate a robust immune response against CHV. The identification of these epitopes also allows us to understand how the virus interacts with the immune system, which is essential for designing vaccines that can elicit both humoral and cellular immunity. Our study would lead to development of novel vaccines to protect against CHV.",pubmed
SRC_202,"Discovery of a NovelParahenipavirus, Parahenipavirus_GH, in Shrews in South Korea, 2022.","Gyuri Sim, Chi-Hwan Choi, Minji Lee, Hak Seon Lee, Seong Yoon Kim, Seung Hun Lee, Hee Il Lee, Yoon-Seok Chung",2025,Viruses,10.3390/v17060867,https://pubmed.ncbi.nlm.nih.gov/40573458/,"Highly pathogenic henipaviruses (Nipah and Hendra viruses) and parahenipaviruses (Langya virus) have demonstrated significant zoonotic potential. We aimed to identifyHenipavirusorParahenipavirusspecies in rodents and shrews in South Korea to underline the potential zoonotic transmission risk. Kidney and lung tissues from 285 rodents and shrews were screened forHenipavirusandParahenipavirususing quantitative real-time reverse transcription polymerase chain reaction (qRT-PCR) targeting the Gamak virus and Daeryong virus (DARV) sequences. Based on the qRT-PCR results, 75 out of the 285 individuals tested positive, with the highest viral loads in the kidneys ofApodemus agrarius,Crocidura lasiura, andCrocidura shantungensis. A kidney sample fromC. shantungensisthat exhibited the lowest Ct value was further analyzed using PCR, Sanger sequencing, and metagenomic analysis, yielding a near-complete genome of a novelParahenipavirus, designated Parahenipavirus_GH (PHNV-GH), which is phylogenetically related to DARV and Jingmen virus but exhibits distinct genomic features.Ixodes granulatusticks were also identified on the host shrew. The identification of PHNV-GH in southern South Korea expands the known geographical distribution range of parahenipaviruses and highlights the ongoing risk of zoonotic transmission. Given the uncertain transmission dynamics and pathogenic potential of parahenipaviruses, comprehensive environmental surveillance and characterization of emerging parahenipaviruses are essential for preventing future outbreaks.",pubmed
SRC_203,Genetic Diversity and Geographic Spread of Henipaviruses.,"Yakhouba Kane, Betty Nalikka, Alexander Tendu, Victor Omondi, Kathrina Mae Bienes, Abdou Padane, Veasna Duong, Nicolas Berthet, Gary Wong",2025,Emerging infectious diseases,10.3201/eid3103.241134,https://pubmed.ncbi.nlm.nih.gov/40023785/,"Henipaviruses, such as Hendra and Nipah viruses, are major zoonotic pathogens that cause encephalitis and respiratory infections in humans and animals. The recent emergence of Langya virus in China highlights the need to understand henipavirus host diversity and geographic spread to prevent future outbreaks. Our analysis of the National Center for Biotechnology Information Virus and VIRION databases revealed ≈1,117 henipavirus sequences and 142 complete genomes. Bats (64.7%) and shrews (11.7%) dominated the host species record, and the genera Pteropus and Crocidura contained key henipavirus hosts in Asia, Australia, and Africa. Henipaviruses found in the Eidolon bat genus exhibited the highest within-host genetic distance. Phylogenetic analysis revealed batborne and rodent- or shrew-derived henipaviruses diverged ≈11,000 years ago and the first known lineage originating in Eidolon genus bats ≈9,900 years ago. Pathogenic henipaviruses diverged from their ancestors 2,800-1,200 years ago. Including atypical hosts and regions in future investigations is necessary to control future outbreaks.",pubmed
SRC_204,Viruses Identified in Shrews (Soricidae) and Their Biomedical Significance.,"Huan-Yu Gong, Rui-Xu Chen, Su-Mei Tan, Xiu Wang, Ji-Ming Chen, Yuan-Long Zhang, Ming Liao",2024,Viruses,10.3390/v16091441,https://pubmed.ncbi.nlm.nih.gov/39339918/,"Shrews (Soricidae) are common small wild mammals. Some species of shrews, such as Asian house shrews (Suncus murinus), have a significant overlap in their habitats with humans and domestic animals. Currently, over 190 species of viruses in 32 families, includingAdenoviridae,Arenaviridae,Arteriviridae,Astroviridae,Anelloviridae,Bornaviridae,Caliciviridae,Chuviridae,Coronaviridae,Filoviridae,Flaviviridae,Hantaviridae,Hepadnaviridae,Hepeviridae,Nairoviridae,Nodaviridae,Orthoherpesviridae,Orthomyxoviridae,Paramyxoviridae,Parvoviridae,Phenuiviridae,Picobirnaviridae,Picornaviridae,Polyomaviridae,Poxviridae,Rhabdoviridae,Sedoreoviridae,Spinareoviridae, and three unclassified families, have been identified in shrews. Diverse shrew viruses, such as Borna disease virus 1, Langya virus, and severe fever with thrombocytopenia syndrome virus, cause diseases in humans and/or domestic animals, posing significant threats to public health and animal health. This review compiled fundamental information about shrews and provided a comprehensive summary of the viruses that have been detected in shrews, with the aim of facilitating a deep understanding of shrews and the diversity, epidemiology, and risks of their viruses.",pubmed
SRC_205,Decoding the RNA viromes in shrew lungs along the eastern coast of China.,"Jing-Tao Zhang, Zhen-Yu Hu, Fang Tang, Yan-Tao Liu, Wei-Long Tan, Xiao-Fang Ma, Yun-Fa Zhang, Guang-Qian Si, Lei Zhang, Mei-Qi Zhang, Cong Peng, Bo-Kang Fu, Li-Qun Fang, Xiao-Ai Zhang, Wei Liu",2024,NPJ biofilms and microbiomes,10.1038/s41522-024-00543-3,https://pubmed.ncbi.nlm.nih.gov/39117662/,"Shrews being insectivores, serve as natural reservoirs for a wide array of zoonotic viruses, including the recently discovered Langya henipavirus (LayV) in China in 2018. It is crucial to understand the shrew-associated virome, viral diversity, and new viruses. In the current study, we conducted high-throughput sequencing on lung samples obtained from 398 shrews captured along the eastern coast of China, and characterized the high-depth virome of 6 common shrew species (Anourosorex squamipes, Crocidura lasiura, Crocidura shantungensis, Crocidura tanakae, Sorex caecutiens, and Suncus murinus). Our analysis revealed numerous shrew-associated viruses comprising 54 known viruses and 72 new viruses that significantly enhance our understanding of mammalian viruses. Notably, 34 identified viruses possess spillover-risk potential and six were human pathogenic viruses: LayV, influenza A virus (H5N6), rotavirus A, rabies virus, avian paramyxovirus 1, and rat hepatitis E virus. Moreover, ten previously unreported viruses in China were discovered, six among them have spillover-risk potential. Additionally, all 54 known viruses and 12 new viruses had the ability to cross species boundaries. Our data underscore the diversity of shrew-associated viruses and provide a foundation for further studies into tracing and predicting emerging infectious diseases originated from shrews.",pubmed
SRC_206,Les Hénipavirus : Hendra/Nipah/Langya,H.J.A. Fleury,2023,Virus émergents et Ré-émergents,10.1016/b978-2-294-78221-3.00007-0,https://doi.org/10.1016/b978-2-294-78221-3.00007-0,,crossref
SRC_207,Apa virus Langya baru ini? Apakah kita perlu khawatir?,Allen Cheng,2022,,10.64628/aan.pwar73tc5,https://doi.org/10.64628/aan.pwar73tc5,,crossref
SRC_208,Genome assembly and transcriptomic analyses of the repeatedly rejuvenating jellyfish <i>Turritopsis dohrnii</i>,"Yoshinori Hasegawa, Takashi Watanabe, Reo Otsuka, Shigenobu Toné, Shin Kubota, Hideki Hirakawa",2022,DNA Research,10.1093/dnares/dsac047,https://doi.org/10.1093/dnares/dsac047,"<jats:title>Abstract</jats:title>
               <jats:p>Only two hydromedusan species, Turritopsis dohrnii and T. sp., have exhibited experimental multiple-repeat life cycle reversion in the laboratory, which can be artificially induced by various means such as incubation with CsCl, heat shock, and mechanical damage with needles. In the present study, we constructed a genome assembly of T. dohrnii using Pacific Biosciences long-reads and Illumina short-reads, for which the genome DNA was extracted from 1,500 young medusae originated from a single clone. The total length of the draft genome sequence of T. dohrnii was 435.9 Mb (N50 length 747.2 kb). We identified 23,314 high-confidence genes and found the characteristics of RNA expression amongst developmental stages. Our genome assembly and transcriptome data provide a key model system resource that will be useful for understanding cyclical rejuvenation.</jats:p>",crossref
SRC_209,"The genetic networks of regeneration, cell plasticity, and longevity of the Immortal Jellyfish <i>Turritopsis dohrnii</i> (Cnidaria, Hydrozoa)","Yui Matsumoto, Maria Pia Miglietta",2025,,10.1101/2025.07.02.660568,https://doi.org/10.1101/2025.07.02.660568,"<jats:title>Abstract</jats:title>
            <jats:p>When medusae of <jats:italic>Turritopsis dohrnii</jats:italic> are damaged, wounded, or exposed to otherwise lethal conditions, they revert to an earlier life cycle stage (the polyp) through an intermediate and transient benthic stage, the cyst, thus effectively escaping death. By employing a super transcriptome approach, we profile how the expression putative homologs of genes involved in regeneration, pluripotency, and longevity, change throughout life cycle stages of <jats:italic>T. dorhnii.</jats:italic> We follow the expression of putative homologs of Sirtuins, factors that control telomere maintenance, heat shock proteins (HSPs), and the Yamanaka transcription factor families (POU, Sox, Klf, Myc). We show that during its life cycle reversal, <jats:italic>T. dohrnii</jats:italic> manipulates genetic networks of high relevance in biomedical studies in mammals, such as SIRT3, POU factors, RTEL1, and HSP70/90. Our data showcase <jats:italic>T. dohrnii</jats:italic> as an <jats:italic>in vivo</jats:italic> research system that can contribute to understanding the genetic networks that regulate cell programming and ontogeny reversal.</jats:p>",crossref
SRC_210,Larvicidal Efficacy of Sea Jellyfish (Turritopsis dohrnii) against Aedes aegypti Mosquito Larvae,Somia Eissa Sharawi,2024,Indian Journal of Animal Research,10.18805/ijar.bf-1865,https://doi.org/10.18805/ijar.bf-1865,"<jats:p>Background: The Aedes aegypti mosquito is a major vector for several viral diseases, including dengue fever, Zika virus, chikungunya and yellow fever, posing significant global health challenges. Traditional control methods rely heavily on chemical insecticides, leading to widespread resistance and environmental concerns. Methods: This study explores the larvicidal potential of Turritopsis dohrnii jellyfish extract as a sustainable alternative for mosquito control. The extract was tested against fourth instar Ae. aegypti larvae at concentrations ranging from 1% to 10%. Results: Mortality rates increased with both concentration and exposure time, with the highest concentration (10%) achieving 98.8% mortality after 24 hours. The LC50 value decreased from 22.50% at 2 hours to 2.06% at 24 hours, indicating increased potency over time. The results demonstrate that T. dohrnii extract is highly effective as a larvicide, with potential to reduce reliance on chemical insecticides. The findings suggest that T. dohrnii extract could be integrated into existing mosquito management programs, offering a novel and environmentally friendly approach to controlling Ae. aegypti populations. Further research is recommended to isolate the bioactive compounds responsible for this effect and to assess the extract’s efficacy under field conditions.
</jats:p>",crossref
SRC_211,"Literature Survey: Turritopsis Dohrnii, The Immortal Jellyfish. Regeneration: Process, Concept And Implications",Krisha R Advani,2025,International Journal of Research Publication and Reviews,10.55248/gengpi.6.0225.1028,https://doi.org/10.55248/gengpi.6.0225.1028,,crossref
SRC_212,Regeneration and Immortality: Aging of the Jellyfish Turritopsis dohrnii (P12-4.006),"Valentina Velasco, Mateo Uribe-Gaviria, Santiago Andrés Suárez-Gómez, Antonio Villamizar-Romero, Isabel Cristina Vasquez-Vélez, Carlos Cano-Gutierrez",2023,Neurology,10.1212/wnl.0000000000203841,https://doi.org/10.1212/wnl.0000000000203841,,crossref
SRC_213,A low-dispersion spectral video camera for observing lunar impact flashes,"Masahisa Yanagisawa, Fumihiro Kakinuma",2022,"Earth, Planets and Space",10.1186/s40623-022-01575-9,https://doi.org/10.1186/s40623-022-01575-9,"<jats:title>Abstract</jats:title><jats:p>An impact of a meteoroid on the lunar surface at speeds exceeding several kilometers per second generates a light flash generally less than 0.1 s in duration. We made a simple spectral video camera for observing the lunar impact flashes and monitored the waxing crescent Moon’s non-sunlit surface from Oct. 2016 to May 2017. We detected ten flash candidates though there was no report of simultaneous detections by other observers. We obtained low-dispersion spectra in visible wavelengths for nine of them. Six of them show spectra similar to those of the flashes observed during the Geminids meteor activity in Dec. 2018 by the same camera. The spectra are continuous and red. Blackbody spectra fitted to them show temperatures around 3000 K. On the other hand, three of them show continuous blue spectra. Blackbody spectra fitted to them show temperatures of more than 6000 K. Specular reflection of sunlight by space debris might lead to these flashes. However, the impact of a low-density meteoroid not against the fine lunar regolith but solid lunar rocks could cause blue flashes. In this paper, we give full details of the camera and the analytical procedures of the videos. We also discuss recommendations for future spectral observations.</jats:p>
                <jats:p><jats:bold>Graphical Abstract</jats:bold></jats:p>",crossref
SRC_214,Ice Loss From the Interior of Small Airless Bodies According to an Idealized Model,"Norbert Schörghofer, Henry H. Hsieh",2018,Journal of Geophysical Research: Planets,10.1029/2018je005568,https://doi.org/10.1029/2018je005568,"<jats:title>Abstract</jats:title><jats:p>Ice in main belt asteroids and near‐Earth objects is of scientific and resource exploration interest, but small airless bodies gradually lose their ice to space by outward diffusion. Here we quantitatively estimate the time it takes a porous airless body to lose all of its interior ice, based on an analytic solution for the interior temperature field of bodies in stable orbits. Without latent heat, the average surface temperature, which is lower than the classic effective temperature, is representative of the body interior and hence an appropriate temperature to evaluate desiccation timescales. In a spherically averaged model, an explicit analytic solution is obtained for the depth to ice as a function of time and the time to complete desiccation. Half of the ice volume is lost after 11% of this time. A bilobate structure emerges from the strong latitude dependence of desiccation rates. Cold polar regions can harbor subsurface ice, even when the body center does not. Latent heat retards ice loss, and we obtain a succinct expression for the temperature difference between the surface and the ice. In the outer main belt, nearly all bodies 10 km in size or larger should have been able to retain ice in their interiors over the age of the solar system. Each of the following factors favors the presence of ice inside near‐Earth objects: a semimajor axis in the outer belt or beyond, a mantle of very low thermal inertia, a young age, or a small and stable axis tilt.</jats:p>",crossref
SRC_215,"Terrestrial Planets: Interior Structure, Dynamics, and Evolution","Doris Breuer, Tilman Spohn",2023,Oxford Research Encyclopedia of Planetary Science,10.1093/acrefore/9780190647926.013.28,https://doi.org/10.1093/acrefore/9780190647926.013.28,"<p>The three terrestrial planets Mercury, Venus, and Mars (ordered by their distance from the sun) share the same first-order internal structure with the Earth. There is an iron-rich core at the center, overlain by a silicate mantle and a crust that is generated by partial melting of the mantle. But while Mars and Venus have a core with a radius of about half the planetary radius, just as the Earth, the core of Mercury extends to about 80% of the planet’s radius. The interiors of the terrestrial planets are heated by the decay of radioactive elements and cool by removing internal energy. In addition to radiogenic heat, internal energy was deposited during planet formation and early differentiation. Heat transport is dominated by mantle and core convection and volcanic heat transfer although conduction through the lithosphere on top of the mantle matters. The convection powers the planetary heat engine which converts thermal energy into gravitational energy, mechanical (tectonic) work, and magnetic field energy. None of the terrestrial planets has plate tectonics such as the Earth although surface renewal and some form of lithosphere subduction is debated for Venus. The tectonics of Mars and Mercury is best described as stagnant-lid tectonics, with a thick rigid lid overlying the convecting mantle. Both planets show early volcanism, with Mars in particular being locally volcanically active even until a few million years ago. Because of Mercury’s large core, the mantle is comparatively thin, and convection may be sluggish or may even have ceased. Magnetism is another property that the terrestrial planets share with the Earth although it is still not confirmed by data that Venus ever had a magnetic field. A dynamo process driven by buoyancy released through the growth of a solid inner core is producing the present-day magnetic fields of Earth and Mercury, but Mars’ dynamo has likely ceased to be active. Crust units with remanent magnetization testify to the early dynamo. The terrestrial planets have been explored to differing degrees by spacecraft missions which allow a deeper physical understanding of the interiors and their dynamics and evolution.</p>",crossref
SRC_216,Comparison of Maternal and Neonatal Antibody Levels After COVID-19 Vaccination vs SARS-CoV-2 Infection.,"Dustin D Flannery, Sigrid Gouma, Miren B Dhudasia, Sagori Mukhopadhyay, Madeline R Pfeifer, Emily C Woodford, Sara M Briker, Jourdan E Triebwasser, Jeffrey S Gerber, Jeffrey S Morris, Madison E Weirick, Christopher M McAllister, Scott E Hensley, Karen M Puopolo",2022,JAMA network open,10.1001/jamanetworkopen.2022.40993,https://pubmed.ncbi.nlm.nih.gov/36350652/,"Pregnant persons are at an increased risk of severe COVID-19 from SARS-CoV-2 infection, and COVID-19 vaccination is currently recommended during pregnancy. To ascertain the association of vaccine type, time from vaccination, gestational age at delivery, and pregnancy complications with placental transfer of antibodies to SARS-CoV-2. This cohort study was conducted in Pennsylvania Hospital in Philadelphia, Pennsylvania, and included births at the study site between August 9, 2020, and April 25, 2021. Maternal and cord blood serum samples were available for antibody level measurements for maternal-neonatal dyads. SARS-CoV-2 infection vs COVID-19 vaccination. IgG antibodies to the receptor-binding domain of the SARS-CoV-2 spike protein were measured by quantitative enzyme-linked immunosorbent assay. Antibody concentrations and transplacental transfer ratios were measured after SARS-CoV-2 infection or receipt of COVID-19 vaccines. A total of 585 maternal-newborn dyads (median [IQR] maternal age, 31 [26-35] years; median [IQR] gestational age, 39 [38-40] weeks) with maternal IgG antibodies to SARS-CoV-2 detected at the time of delivery were included. IgG was detected in cord blood from 557 of 585 newborns (95.2%). Among 169 vaccinated persons without SARS-CoV-2 infection, the interval from first dose of vaccine to delivery ranged from 12 to 122 days. The geometric mean IgG level among 169 vaccine recipients was significantly higher than that measured in 408 persons after infection (33.88 [95% CI, 27.64-41.53] arbitrary U/mL vs 2.80 [95% CI, 2.50-3.13] arbitrary U/mL). Geometric mean IgG levels were higher after vaccination with the mRNA-1273 (Moderna) vaccine compared with the BNT162b2 (Pfizer/BioNTech) vaccine (53.74 [95% CI, 40.49-71.33] arbitrary U/mL vs 25.45 [95% CI, 19.17-33.79] arbitrary U/mL; P < .001). Placental transfer ratios were lower after vaccination compared with after infection (0.80 [95% CI, 0.68-0.93] vs 1.06 [95% CI, 0.98-1.14]; P < .001) but were similar between the mRNA vaccines (mRNA-1273: 0.70 [95% CI, 0.55-0.90]; BNT162b2: 0.85 [95% CI, 0.69-1.06]; P = .25). Time from infection or vaccination to delivery was associated with transfer ratio in models that included gestational age at delivery and maternal hypertensive disorders, diabetes, and obesity. Placental antibody transfer was detectable as early as 26 weeks' gestation. Transfer ratio that was higher than 1.0 was present for 48 of 51 (94.1%) births at 36 weeks' gestation or later by 8 weeks after vaccination. This study found that maternal and cord blood IgG antibody levels were higher after COVID-19 vaccination compared with after SARS-CoV-2 infection, with slightly lower placental transfer ratios after vaccination than after infection. The findings suggest that time from infection or vaccination to delivery was the most important factor in transfer efficiency.",pubmed
SRC_217,Comparative Safety of the BNT162b2 Messenger RNA COVID-19 Vaccine vs Other Approved Vaccines in Children Younger Than 5 Years.,"Nicole Toepfner, Wolfgang C G von Meißner, Christoph Strumann, Denisa Drinka, David Stuppe, Maximilian Jorczyk, Jeanne Moor, Johannes Püschel, Melanie Liss, Emilie von Poblotzki, Reinhard Berner, Matthias B Moor, Cho-Ming Chao",2022,JAMA network open,10.1001/jamanetworkopen.2022.37140,https://pubmed.ncbi.nlm.nih.gov/36255723/,"SARS-CoV-2 vaccines are authorized for use in most age groups. The safety of SARS-CoV-2 vaccines is unknown in children younger than 5 years. To retrospectively evaluate the safety of the BNT162b2 vaccine used off-label in children younger than 5 years compared with the safety of non-SARS-CoV-2 vaccines in the same sample. This investigator-initiated retrospective cohort study included parents or caregivers who registered children for SARS-CoV-2 vaccination in outpatient care facilities in Germany. The study was performed as an authenticated online survey. A total of 19 000 email addresses were contacted from vaccination registration databases between April 14 and May 9, 2022. Inclusion criteria were child age younger than 5 years at the first BNT162b2 vaccination and use of a correct authentication code to prove invitation. Off-label BNT162b2 vaccination and on-label non-SARS-CoV-2 vaccinations. Reported short-term safety data of 1 to 3 doses of 3 to 10 μg BNT162b2 in children from birth to younger than 60 months are presented. Coprimary outcomes were the frequencies of 11 categories of symptoms after vaccination with bivariate analyses and regression models adjusting for age, sex, weight, and height. The study included 7806 children (median age, 3 years [IQR, 2-4 years]; 3824 [49.0%] female) who were followed up of for a mean (SD) of 91.4 (38.8) days since first BNT162b2 vaccination (survey response rate, 41.1%). A 10-μg dosage was more frequently associated with local injection-site symptoms compared with lower dosages. In the active-comparator analysis, the probability of any symptoms (odds ratio [OR], 1.62; 95% CI, 1.43-1.84), local symptoms (OR, 1.68; 95% CI, 1.38-2.05), musculoskeletal symptoms (OR, 2.55; 95% CI, 1.32-4.94), dermatologic symptoms (OR, 2.18; 95% CI, 10.7-4.45), or otolaryngologic symptoms (OR, 6.37; 95% CI, 1.50-27.09) were modestly elevated after BNT162b2 compared with non-SARS-CoV-2 vaccines, whereas the probabilities of general symptoms (OR, 0.77; 95% CI, 0.63-0.95) and fever (OR, 0.42; 95% CI, 0.32-0.55) were lower after BNT162b2. Symptoms requiring hospitalization (n = 10) were reported only at BNT162b2 dosages above 3 μg. In this cohort study, the symptoms reported after BNT162b2 administration were comparable overall to those for on-label non-SARS-CoV-2 vaccines in this cohort of children younger than 5 years. The present data may be used together with prospective licensure studies of BNT162b2 efficacy and safety and could help guide expert recommendations about BNT162b2 vaccinations in this age group.",pubmed
SRC_218,Assessment of Clinical Effectiveness of BNT162b2 COVID-19 Vaccine in US Adolescents.,"Carlos R Oliveira, Linda M Niccolai, Hassan Sheikha, Lina Elmansy, Chaney C Kalinich, Nathan D Grubaugh, Eugene D Shapiro",2022,JAMA network open,10.1001/jamanetworkopen.2022.0935,https://pubmed.ncbi.nlm.nih.gov/35238933/,"The emergence of the B.1.617.2 (Delta) variant of SARS-CoV-2 has led to increases in both infections and hospitalizations among adolescents. Little is known about the effectiveness of the BNT162b2 vaccine in adolescents in the general population, as opposed to a clinical trial population. To estimate the effectiveness of the BNT162b2 vaccine in adolescents aged 12 to 18 years. This was a matched case-control study among adolescents (aged 12-18 years) who had results from a SARS-CoV-2 reverse transcription-polymerase chain reaction (RT-PCR) test. Immunization histories, relevant clinical data, and RT-PCR test results were obtained from the Yale New Haven Health System's medical records between June 1, 2021, and August 15, 2021, when the Delta variant caused 92% of infections in Connecticut. Case participants were defined as adolescents who had a positive test result and an associated medical encounter. Control participants were defined as those who had a negative test result and were matched to a case participant by age, county of residence, and date of testing. Adolescents were defined as fully immunized if they had received 2 doses of vaccine at least 14 days before focal time. The primary outcome measured was SARS-CoV-2 infection confirmed by RT-PCR. The vaccine's effectiveness (VE) was estimated using matched odds ratios from conditional logistic regression models. Secondary measures included estimated VE by clinical symptoms, number of vaccine doses received, and elapsed time from immunization. A total of 6901 adolescents were tested for SARS-CoV-2. The final sample comprised 186 case participants and 356 matched control participants. The median age was 14 (IQR, 13-16) years, 262 (48%) identified as female, 81 (15%) as Black, 82 (15%) as Hispanic, and 297 (55%) as White. Overall, 134 (25%) were fully immunized (case participants, 10 [5%]; control participants, 124 [35%]). The median time between immunization and the SARS-CoV-2 test was 62 days (range, 17-129 days). Within 4 months of receiving 2 doses, VE against any infection was estimated to be 91% (95% CI, 80%-96%); against asymptomatic infection, 85% (95% CI, 57%-95%). Effectiveness after a single dose was estimated to be 74% (95% CI, 18%-92%). In this retrospective case-control study of US adolescents, 2 doses of BNT162b2 vaccine appeared to provide excellent protection for at least 4 months after immunization against both symptomatic and asymptomatic SARS-CoV-2 infections.",pubmed
